,BCOMTR Index,HFRIFWI Index,LBUSTRUU Index,LG30TRUU Index,LMBITR Index,NDDUE15X Index,NDDUJN Index,NDDUNA Index,NDDUPXJ Index,NDDUUK Index,NDDUWXUS Index,NDUEEGF Index,RU10GRTR Index,RU10VATR Index,RU20GRTR Index,RU20INTR Index,RU20VATR Index,RUMCINTR Index,RUMRINTR Index,RUTPINTR Index,S5COND Index,S5CONS Index,S5ENRS Index,S5FINL Index,S5HLTH Index,S5INDU Index,S5INFT Index,S5MATR Index,S5RLST Index,S5TELS Index,S5UTIL Index,SPXT Index
1990/4/30,89.2919,1025.471,390.43,98.178,243.4293,945.918,3920.013,#N/A N/A,#N/A N/A,861.157,1309.46,#N/A N/A,95.292,101.544,696.401,525.29,598.91,605.83,#N/A N/A,520.24,67.0729,59.28,86.62,64.99,68.25,74.48,69.42,69.91,#N/A N/A,87.53,90.36,358.81
1990/5/1,90.0157,1025.471,390.1,98.178,243.4293,945.918,3920.013,#N/A N/A,#N/A N/A,861.157,1309.46,#N/A N/A,95.292,101.544,696.401,526.45,598.91,605.83,#N/A N/A,520.24,67.5015,59.63,87.01,65.31,68.72,74.8,69.25,69.87,#N/A N/A,87.98,90.86,360.48
1990/5/2,90.0483,1025.471,390.22,98.178,243.4293,945.918,3920.013,#N/A N/A,#N/A N/A,861.157,1309.46,#N/A N/A,95.292,101.544,696.401,528.59,598.91,605.83,#N/A N/A,520.24,68.1396,60.04,87.81,66,69.32,75.21,70.04,69.89,#N/A N/A,88.01,91.01,362.92
1990/5/3,89.1302,1025.471,391.12,98.178,243.4293,945.918,3920.013,#N/A N/A,#N/A N/A,861.157,1309.46,#N/A N/A,95.292,101.544,696.401,530.85,598.91,605.83,#N/A N/A,520.24,68.1685,60.12,88.32,66.03,69.43,75.46,70.45,70.41,#N/A N/A,88.36,91.48,364.21
1990/5/4,88.9452,1025.471,394.91,98.178,243.4293,945.918,3920.013,#N/A N/A,#N/A N/A,861.157,1309.46,#N/A N/A,95.292,101.544,696.401,533.12,598.91,605.83,#N/A N/A,520.24,68.6644,60.7,88.96,66.81,69.77,75.93,71.31,70.82,#N/A N/A,89.38,92.54,367.46
1990/5/7,89.7361,1025.471,394.44,98.178,243.4293,945.918,3920.013,#N/A N/A,#N/A N/A,861.157,1309.46,#N/A N/A,95.292,101.544,696.401,534.47,598.91,605.83,#N/A N/A,520.24,69.0002,61.19,89.18,67.31,70.32,76.4,71.89,71.42,#N/A N/A,89.68,93.54,369.9
1990/5/8,89.5655,1025.471,395.22,98.178,243.4293,945.918,3920.013,#N/A N/A,#N/A N/A,861.157,1309.46,#N/A N/A,95.292,101.544,696.401,534.83,598.91,605.83,#N/A N/A,520.24,69.0815,61.52,89.23,67.69,70.83,76.8,72.06,71.83,#N/A N/A,90.33,94.15,371.64
1990/5/9,91.0479,1025.471,393.97,98.178,243.4293,945.918,3920.013,#N/A N/A,#N/A N/A,861.157,1309.46,#N/A N/A,95.292,101.544,696.401,535.33,598.91,605.83,#N/A N/A,520.24,69.1414,61.53,89.41,67.69,71.03,77.04,72.21,72.23,#N/A N/A,90.77,94.73,372.64
1990/5/10,91.1513,1025.471,395.61,98.178,243.4293,945.918,3920.013,#N/A N/A,#N/A N/A,861.157,1309.46,#N/A N/A,95.292,101.544,696.401,537.3,598.91,605.83,#N/A N/A,520.24,69.378,61.47,89.72,67.9,71.55,77.07,72.84,72.27,#N/A N/A,91.07,94.87,373.74
1990/5/11,90.3017,1025.471,398.7,98.178,243.4293,945.918,3920.013,#N/A N/A,#N/A N/A,861.157,1309.46,#N/A N/A,95.292,101.544,696.401,542.38,598.91,605.83,#N/A N/A,520.24,71.2387,63.1,91.88,69.71,73.2,78.63,74.13,73.74,#N/A N/A,93.66,96.85,382.72
1990/5/14,90.9286,1025.471,399.91,98.178,243.4293,945.918,3920.013,#N/A N/A,#N/A N/A,861.157,1309.46,#N/A N/A,95.292,101.544,696.401,544.69,598.91,605.83,#N/A N/A,520.24,71.8982,63.48,92.7,70.58,73.66,79.08,74.53,74.39,#N/A N/A,94.82,96.95,385.89
1990/5/15,90.5791,1025.471,399.24,98.178,243.4293,945.918,3920.013,#N/A N/A,#N/A N/A,861.157,1309.46,#N/A N/A,95.292,101.544,696.401,544.22,598.91,605.83,#N/A N/A,520.24,71.852,63.42,92.27,71.15,73.47,78.8,74.94,74.41,#N/A N/A,94.03,96.8,385.4
1990/5/16,90.5341,1025.471,398.93,98.178,243.4293,945.918,3920.013,#N/A N/A,#N/A N/A,861.157,1309.46,#N/A N/A,95.292,101.544,696.401,544.78,598.91,605.83,#N/A N/A,520.24,71.7538,63.32,92.2,70.96,73.39,78.73,74.69,74.11,#N/A N/A,94.69,96.84,385.18
1990/5/17,90.9324,1025.471,398.81,98.178,243.4293,945.918,3920.013,#N/A N/A,#N/A N/A,861.157,1309.46,#N/A N/A,95.292,101.544,696.401,548.34,598.91,605.83,#N/A N/A,520.24,71.8276,63.54,92.34,71.06,73.78,78.67,74.97,74.37,#N/A N/A,94.66,96.29,385.71
1990/5/18,90.8794,1025.471,398.03,98.178,243.4293,945.918,3920.013,#N/A N/A,#N/A N/A,861.157,1309.46,#N/A N/A,95.292,101.544,696.401,550.09,598.91,605.83,#N/A N/A,520.24,72.0591,63.49,92.24,71.06,73.68,78.78,74.81,74.48,#N/A N/A,94.91,96.16,385.9
1990/5/21,90.1317,1025.471,398.42,98.178,243.4293,945.918,3920.013,#N/A N/A,#N/A N/A,861.157,1309.46,#N/A N/A,95.292,101.544,696.401,554.59,598.91,605.83,#N/A N/A,520.24,73.2638,64.28,92.67,71.65,75.08,79.31,75.83,74.91,#N/A N/A,95.32,96,389.64
1990/5/22,90.4382,1025.471,400.1,98.178,243.4293,945.918,3920.013,#N/A N/A,#N/A N/A,861.157,1309.46,#N/A N/A,95.292,101.544,696.401,556.53,598.91,605.83,#N/A N/A,520.24,73.3347,64.68,92.24,71.63,75.83,79.34,76.3,75.03,#N/A N/A,94.98,95.64,390.33
1990/5/23,89.1349,1025.471,400.84,98.178,243.4293,945.918,3920.013,#N/A N/A,#N/A N/A,861.157,1309.46,#N/A N/A,95.292,101.544,696.401,558.37,598.91,605.83,#N/A N/A,520.24,73.6475,65.16,91.71,72.1,76.18,79.25,77.41,74.88,#N/A N/A,95.07,95.5,391.28
1990/5/24,89.5554,1025.471,400.96,98.178,243.4293,945.918,3920.013,#N/A N/A,#N/A N/A,861.157,1309.46,#N/A N/A,95.292,101.544,696.401,559.32,598.91,605.83,#N/A N/A,520.24,73.5755,64.95,90.67,72.34,76.23,79.42,77.67,74.67,#N/A N/A,94.23,94.92,390.37
1990/5/25,89.5667,1025.471,399.91,98.178,243.4293,945.918,3920.013,#N/A N/A,#N/A N/A,861.157,1309.46,#N/A N/A,95.292,101.544,696.401,556.8,598.91,605.83,#N/A N/A,520.24,72.8511,63.93,89.6,71.67,75.83,78.77,76.27,74.06,#N/A N/A,92.84,94.44,386.37
1990/5/28,89.5667,1025.471,399.91,98.178,243.4293,945.918,3920.013,#N/A N/A,#N/A N/A,861.157,1309.46,#N/A N/A,95.292,101.544,696.401,556.8,598.91,605.83,#N/A N/A,520.24,72.8511,63.93,89.6,71.67,75.83,78.77,76.27,74.06,#N/A N/A,92.84,94.44,386.37
1990/5/29,89.3823,1025.471,400.88,98.178,243.4293,945.918,3920.013,#N/A N/A,#N/A N/A,861.157,1309.46,#N/A N/A,95.292,101.544,696.401,559.87,598.91,605.83,#N/A N/A,520.24,74.1978,65.21,91.46,72.46,76.86,79.9,78.1,75.3,#N/A N/A,94.65,95.34,393.08
1990/5/30,89.0633,1025.471,401.7,98.178,243.4293,945.918,3920.013,#N/A N/A,#N/A N/A,861.157,1309.46,#N/A N/A,95.292,101.544,696.401,561.36,598.91,605.83,#N/A N/A,520.24,74.2811,65.14,91.97,72.57,76.93,79.76,78.21,75.14,#N/A N/A,94.89,94.9,393.32
1990/5/31,88.0649,1056.748,401.99,100.0728,248.7441,992.658,4481.079,#N/A N/A,#N/A N/A,989.438,1456.029,#N/A N/A,105.196,109.972,758.485,562.47,629.61,660.7,#N/A N/A,569.7,74.2625,65.34,91.94,72.89,77.01,79.97,78.06,75.15,#N/A N/A,95.02,94.71,393.8
1990/6/1,87.6164,1056.748,405.03,100.0728,248.7441,992.658,4481.079,#N/A N/A,#N/A N/A,989.438,1456.029,#N/A N/A,105.196,109.972,758.485,565.38,629.61,660.7,#N/A N/A,569.7,74.9015,66.08,91.64,73.97,77.49,80.53,77.76,75.31,#N/A N/A,95.34,94.87,395.94
1990/6/4,86.9387,1056.748,405.87,100.0728,248.7441,992.658,4481.079,#N/A N/A,#N/A N/A,989.438,1456.029,#N/A N/A,105.196,109.972,758.485,568.52,629.61,660.7,#N/A N/A,569.7,75.964,66.94,92.36,75.75,78,81.42,78.67,75.78,#N/A N/A,96,96.46,400.64
1990/6/5,87.0096,1056.748,404.83,100.0728,248.7441,992.658,4481.079,#N/A N/A,#N/A N/A,989.438,1456.029,#N/A N/A,105.196,109.972,758.485,567.04,629.61,660.7,#N/A N/A,569.7,75.7684,66.81,91.48,76.39,77.91,81.27,78.38,75.83,#N/A N/A,95.57,96.5,399.86
1990/6/6,87.052,1056.748,405.03,100.0728,248.7441,992.658,4481.079,#N/A N/A,#N/A N/A,989.438,1456.029,#N/A N/A,105.196,109.972,758.485,566.32,629.61,660.7,#N/A N/A,569.7,75.5801,66.37,90.38,75.78,77.7,81.01,78.41,75.62,#N/A N/A,95.19,96.4,398.05
1990/6/7,87.0857,1056.748,405.47,100.0728,248.7441,992.658,4481.079,#N/A N/A,#N/A N/A,989.438,1456.029,#N/A N/A,105.196,109.972,758.485,565.86,629.61,660.7,#N/A N/A,569.7,75.1757,66.29,90.08,75.3,76.93,80.63,78.31,75.02,#N/A N/A,94.51,96.1,396.09
1990/6/8,86.7818,1056.748,405.39,100.0728,248.7441,992.658,4481.079,#N/A N/A,#N/A N/A,989.438,1456.029,#N/A N/A,105.196,109.972,758.485,562.97,629.61,660.7,#N/A N/A,569.7,74.0343,65.55,89.4,74.08,75.71,79.74,77.19,74.24,#N/A N/A,93.35,95.3,391.25
1990/6/11,86.843,1056.748,405.43,100.0728,248.7441,992.658,4481.079,#N/A N/A,#N/A N/A,989.438,1456.029,#N/A N/A,105.196,109.972,758.485,563.66,629.61,660.7,#N/A N/A,569.7,74.7125,66,90.44,74.41,76.56,80.41,77.74,74.83,#N/A N/A,94.03,95.69,394.61
1990/6/12,87.736,1056.748,405.43,100.0728,248.7441,992.658,4481.079,#N/A N/A,#N/A N/A,989.438,1456.029,#N/A N/A,105.196,109.972,758.485,566.93,629.61,660.7,#N/A N/A,569.7,75.9031,67.18,91.65,74.79,78.1,81.4,78.48,75.4,#N/A N/A,95.05,96.43,399.67
1990/6/13,87.553,1056.748,407.08,100.0728,248.7441,992.658,4481.079,#N/A N/A,#N/A N/A,989.438,1456.029,#N/A N/A,105.196,109.972,758.485,569.82,629.61,660.7,#N/A N/A,569.7,75.8121,66.75,91.13,74.04,77.91,81.37,78.59,74.78,#N/A N/A,94.86,95.99,398.21
1990/6/14,86.4284,1056.748,407.72,100.0728,248.7441,992.658,4481.079,#N/A N/A,#N/A N/A,989.438,1456.029,#N/A N/A,105.196,109.972,758.485,568.81,629.61,660.7,#N/A N/A,569.7,75.548,66.53,90.77,72.84,77.71,81.28,78.34,74.49,#N/A N/A,93.13,95.66,396.04
1990/6/15,86.1456,1056.748,406.23,100.0728,248.7441,992.658,4481.079,#N/A N/A,#N/A N/A,989.438,1456.029,#N/A N/A,105.196,109.972,758.485,569.76,629.61,660.7,#N/A N/A,569.7,75.5374,66.48,91.21,72.74,77.75,81.26,78.12,74.7,#N/A N/A,92.87,95.46,396.06
1990/6/18,86.4041,1056.748,405.75,100.0728,248.7441,992.658,4481.079,#N/A N/A,#N/A N/A,989.438,1456.029,#N/A N/A,105.196,109.972,758.485,562.54,629.61,660.7,#N/A N/A,569.7,74.2703,65.31,89.73,71.26,76.64,79.86,76.76,73.71,#N/A N/A,91.27,94.16,389.5
1990/6/19,86.2462,1056.748,405.43,100.0728,248.7441,992.658,4481.079,#N/A N/A,#N/A N/A,989.438,1456.029,#N/A N/A,105.196,109.972,758.485,561.53,629.61,660.7,#N/A N/A,569.7,74.6289,65.95,90.27,71.47,76.66,80.3,76.92,73.79,#N/A N/A,91.58,94.47,391.27
1990/6/20,86.1514,1056.748,404.79,100.0728,248.7441,992.658,4481.079,#N/A N/A,#N/A N/A,989.438,1456.029,#N/A N/A,105.196,109.972,758.485,560.87,629.61,660.7,#N/A N/A,569.7,74.601,66.02,90.79,70.92,77.46,80.45,76.9,73.73,#N/A N/A,92.26,94.24,391.96
1990/6/21,86.2777,1056.748,405.43,100.0728,248.7441,992.658,4481.079,#N/A N/A,#N/A N/A,989.438,1456.029,#N/A N/A,105.196,109.972,758.485,561.41,629.61,660.7,#N/A N/A,569.7,74.6852,66.47,90.89,71.11,78.71,80.7,77.35,73.67,#N/A N/A,92.32,94.47,393.46
1990/6/22,86.5071,1056.748,405.67,100.0728,248.7441,992.658,4481.079,#N/A N/A,#N/A N/A,989.438,1456.029,#N/A N/A,105.196,109.972,758.485,560.01,629.61,660.7,#N/A N/A,569.7,73.6612,65.85,89.51,70.26,77.82,79.64,75.78,72.62,#N/A N/A,90.05,93.8,387.96
1990/6/25,87.0965,1056.748,404.75,100.0728,248.7441,992.658,4481.079,#N/A N/A,#N/A N/A,989.438,1456.029,#N/A N/A,105.196,109.972,758.485,556.85,629.61,660.7,#N/A N/A,569.7,72.7112,65.56,88.97,69.37,77.19,78.88,75.44,72.05,#N/A N/A,89,93.02,384.78
1990/6/26,86.7253,1056.748,405.43,100.0728,248.7441,992.658,4481.079,#N/A N/A,#N/A N/A,989.438,1456.029,#N/A N/A,105.196,109.972,758.485,556.29,629.61,660.7,#N/A N/A,569.7,72.2383,66.15,88.86,69.27,77.56,78.43,75.07,71.92,#N/A N/A,89.27,93.13,384.52
1990/6/27,86.5094,1056.748,406.32,100.0728,248.7441,992.658,4481.079,#N/A N/A,#N/A N/A,989.438,1456.029,#N/A N/A,105.196,109.972,758.485,557.37,629.61,660.7,#N/A N/A,569.7,72.8795,66.95,89.66,69.79,79.32,78.98,75.76,71.9,#N/A N/A,89.17,94.15,387.89
1990/6/28,87.4366,1056.748,407.32,100.0728,248.7441,992.658,4481.079,#N/A N/A,#N/A N/A,989.438,1456.029,#N/A N/A,105.196,109.972,758.485,561.22,629.61,660.7,#N/A N/A,569.7,73.592,67.72,90,70.27,80.87,79.29,76.27,72.38,#N/A N/A,88.97,94.18,390.64
1990/6/29,87.8524,1056.748,408.44,102.4946,250.9299,1014.998,4271.915,#N/A N/A,#N/A N/A,1048.313,1443.071,#N/A N/A,106.334,107.472,762.983,563.61,628.97,656.42,#N/A N/A,566.8,73.775,67.71,89.83,70.42,80.36,79.49,76.6,72.67,#N/A N/A,89.1,94.69,391.14
1990/7/2,88.4167,1078.94,408.69,102.4946,250.9299,1014.998,4271.915,#N/A N/A,#N/A N/A,1048.313,1443.071,#N/A N/A,106.334,107.472,762.983,563.23,628.97,656.42,#N/A N/A,566.8,73.9843,68.1,89.66,70.6,80.89,79.93,77.34,73.14,#N/A N/A,89.78,94.52,392.81
1990/7/3,88.6334,1078.94,409.26,102.4946,250.9299,1014.998,4271.915,#N/A N/A,#N/A N/A,1048.313,1443.071,#N/A N/A,106.334,107.472,762.983,563.01,628.97,656.42,#N/A N/A,566.8,74.1743,68.51,89.46,70.4,81.39,80.38,76.95,73.53,#N/A N/A,89.57,94.29,393.65
1990/7/4,88.6334,1078.94,409.26,102.4946,250.9299,1014.998,4271.915,#N/A N/A,#N/A N/A,1048.313,1443.071,#N/A N/A,106.334,107.472,762.983,563.01,628.97,656.42,#N/A N/A,566.8,74.1743,68.51,89.46,70.4,81.39,80.38,76.95,73.53,#N/A N/A,89.57,94.29,393.65
1990/7/5,87.8046,1078.94,408.98,102.4946,250.9299,1014.998,4271.915,#N/A N/A,#N/A N/A,1048.313,1443.071,#N/A N/A,106.334,107.472,762.983,559.69,628.97,656.42,#N/A N/A,566.8,73.0358,67.69,88.58,69.4,80.75,79.43,76.36,72.64,#N/A N/A,87.77,93.12,388.82
1990/7/6,87.2528,1078.94,407.38,102.4946,250.9299,1014.998,4271.915,#N/A N/A,#N/A N/A,1048.313,1443.071,#N/A N/A,106.334,107.472,762.983,560.43,628.97,656.42,#N/A N/A,566.8,73.4983,68.85,89.06,69.94,81.43,80.08,76.79,73.16,#N/A N/A,88.06,93.32,391.82
1990/7/9,87.1296,1078.94,406.77,102.4946,250.9299,1014.998,4271.915,#N/A N/A,#N/A N/A,1048.313,1443.071,#N/A N/A,106.334,107.472,762.983,560.25,628.97,656.42,#N/A N/A,566.8,74.583,68.92,89.07,69.93,81.34,80.46,77.44,73.03,#N/A N/A,87.98,93,393.05
1990/7/10,87.3182,1078.94,406.52,102.4946,250.9299,1014.998,4271.915,#N/A N/A,#N/A N/A,1048.313,1443.071,#N/A N/A,106.334,107.472,762.983,558.94,628.97,656.42,#N/A N/A,566.8,74.0933,68.27,88.47,69.01,81.1,79.7,76.95,72.8,#N/A N/A,86.4,92.16,389.75
1990/7/11,87.8096,1078.94,407.1,102.4946,250.9299,1014.998,4271.915,#N/A N/A,#N/A N/A,1048.313,1443.071,#N/A N/A,106.334,107.472,762.983,562.03,628.97,656.42,#N/A N/A,566.8,74.9583,69.4,90.59,69.61,82.74,80.82,77.74,74.24,#N/A N/A,85.82,92.67,394.93
1990/7/12,89.2476,1078.94,408.77,102.4946,250.9299,1014.998,4271.915,#N/A N/A,#N/A N/A,1048.313,1443.071,#N/A N/A,106.334,107.472,762.983,564.74,628.97,656.42,#N/A N/A,566.8,75.6338,70.21,93.7,69.89,83.29,81.82,77.76,75.72,#N/A N/A,85.79,93.35,399.53
1990/7/13,89.8797,1078.94,409.87,102.4946,250.9299,1014.998,4271.915,#N/A N/A,#N/A N/A,1048.313,1443.071,#N/A N/A,106.334,107.472,762.983,566.68,628.97,656.42,#N/A N/A,566.8,75.9915,70.31,94.18,70.25,83.77,82.66,77.97,75.99,#N/A N/A,86.46,93.39,401.58
1990/7/16,90.1659,1078.94,410.41,102.4946,250.9299,1014.998,4271.915,#N/A N/A,#N/A N/A,1048.313,1443.071,#N/A N/A,106.334,107.472,762.983,566.54,628.97,656.42,#N/A N/A,566.8,76.5235,70.48,94.22,70.85,84.45,82.92,78.81,76.37,#N/A N/A,86.63,93.17,403.46
1990/7/17,89.7329,1078.94,410.69,102.4946,250.9299,1014.998,4271.915,#N/A N/A,#N/A N/A,1048.313,1443.071,#N/A N/A,106.334,107.472,762.983,562.63,628.97,656.42,#N/A N/A,566.8,75.9039,70.79,94.18,71.06,84.36,82.64,77.88,76.22,#N/A N/A,84.84,93,401.9
1990/7/18,89.4626,1078.94,409.59,102.4946,250.9299,1014.998,4271.915,#N/A N/A,#N/A N/A,1048.313,1443.071,#N/A N/A,106.334,107.472,762.983,559.15,628.97,656.42,#N/A N/A,566.8,74.5915,70.39,93.66,70.61,83.76,81.84,77.02,75.66,#N/A N/A,84.19,92.14,398.31
1990/7/19,89.4865,1078.94,409.55,102.4946,250.9299,1014.998,4271.915,#N/A N/A,#N/A N/A,1048.313,1443.071,#N/A N/A,106.334,107.472,762.983,556.4,628.97,656.42,#N/A N/A,566.8,74.5576,70.44,95.88,70.19,83.92,81.7,76.38,76.05,#N/A N/A,84.94,92.14,399.52
1990/7/20,89.3726,1078.94,410.45,102.4946,250.9299,1014.998,4271.915,#N/A N/A,#N/A N/A,1048.313,1443.071,#N/A N/A,106.334,107.472,762.983,555.5,628.97,656.42,#N/A N/A,566.8,73.4882,70.03,95.06,69.37,83.66,80.66,74.21,75.58,#N/A N/A,84.49,91.69,395.46
1990/7/23,90.1277,1078.94,410.77,102.4946,250.9299,1014.998,4271.915,#N/A N/A,#N/A N/A,1048.313,1443.071,#N/A N/A,106.334,107.472,762.983,542.94,628.97,656.42,#N/A N/A,566.8,71.677,68.45,94.12,68.28,81.85,79.24,72.84,74.45,#N/A N/A,83.58,90.67,388.61
1990/7/24,90.2638,1078.94,409.92,102.4946,250.9299,1014.998,4271.915,#N/A N/A,#N/A N/A,1048.313,1443.071,#N/A N/A,106.334,107.472,762.983,543.95,628.97,656.42,#N/A N/A,566.8,71.1063,68.85,96.79,67.74,81.77,79.31,71.94,73.82,#N/A N/A,83.49,91.03,389.14
1990/7/25,90.4936,1078.94,410.65,102.4946,250.9299,1014.998,4271.915,#N/A N/A,#N/A N/A,1048.313,1443.071,#N/A N/A,106.334,107.472,762.983,545.53,628.97,656.42,#N/A N/A,566.8,71.186,69.12,96.2,68.07,82.84,79.57,72.35,74.53,#N/A N/A,83.62,91.88,390.59
1990/7/26,90.9912,1078.94,411.02,102.4946,250.9299,1014.998,4271.915,#N/A N/A,#N/A N/A,1048.313,1443.071,#N/A N/A,106.334,107.472,762.983,546.98,628.97,656.42,#N/A N/A,566.8,71.0148,68.69,95.08,67.97,82.62,79.41,71.65,75.08,#N/A N/A,83.62,91.98,389.33
1990/7/27,90.7055,1078.94,412.33,102.4946,250.9299,1014.998,4271.915,#N/A N/A,#N/A N/A,1048.313,1443.071,#N/A N/A,106.334,107.472,762.983,543.95,628.97,656.42,#N/A N/A,566.8,70.0757,68.15,95.24,67.34,81.96,78.72,70.74,74.84,#N/A N/A,83.04,92.21,386.7
1990/7/30,90.7382,1078.94,414.37,102.4946,250.9299,1014.998,4271.915,#N/A N/A,#N/A N/A,1048.313,1443.071,#N/A N/A,106.334,107.472,762.983,540.06,628.97,656.42,#N/A N/A,566.8,70.0807,68.43,96.82,67.41,82.18,78.86,71,75.15,#N/A N/A,84.16,93.91,389.1
1990/7/31,91.4332,1095.124,414.09,105.2517,254.6303,1057.247,4214.29,#N/A N/A,#N/A N/A,1093.529,1463.973,#N/A N/A,105.364,106.534,728.336,538.82,602.41,636.9,#N/A N/A,566.55,69.5827,68.39,98.24,67.01,82.8,78.37,70.93,74.99,#N/A N/A,85.3,94.89,389.89
1990/8/1,92.0822,1095.124,415.45,105.2517,254.6303,1057.247,4214.29,#N/A N/A,#N/A N/A,1093.529,1463.973,#N/A N/A,105.364,106.534,728.336,536.45,602.41,636.9,#N/A N/A,566.55,69.222,68.23,98.64,65.84,82.98,78.09,70.47,74.95,#N/A N/A,85.75,95.55,389.22
1990/8/2,93.6247,1095.124,413.96,105.2517,254.6303,1057.247,4214.29,#N/A N/A,#N/A N/A,1093.529,1463.973,#N/A N/A,105.364,106.534,728.336,529.34,602.41,636.9,#N/A N/A,566.55,67.7581,66.82,101.37,64.46,80.81,76.9,69.1,73.98,#N/A N/A,85.11,94.86,384.86
1990/8/3,94.5734,1095.124,413.63,105.2517,254.6303,1057.247,4214.29,#N/A N/A,#N/A N/A,1093.529,1463.973,#N/A N/A,105.364,106.534,728.336,515.22,602.41,636.9,#N/A N/A,566.55,66.3849,65.26,100.2,63.27,78.65,75.41,67.47,72.62,#N/A N/A,83.93,93.73,377.67
1990/8/6,99.3905,1095.124,409.03,105.2517,254.6303,1057.247,4214.29,#N/A N/A,#N/A N/A,1093.529,1463.973,#N/A N/A,105.364,106.534,728.336,497.91,602.41,636.9,#N/A N/A,566.55,63.6009,62.86,101.48,61.33,75.52,72.16,64.8,70.08,#N/A N/A,81,91.62,366.5
1990/8/7,99.7219,1095.124,407.99,105.2517,254.6303,1057.247,4214.29,#N/A N/A,#N/A N/A,1093.529,1463.973,#N/A N/A,105.364,106.534,728.336,498.45,602.41,636.9,#N/A N/A,566.55,63.2835,63.43,100.35,61.98,76.34,72.37,64.83,69.96,#N/A N/A,81.24,91.62,367.11
1990/8/8,97.3144,1095.124,407.95,105.2517,254.6303,1057.247,4214.29,#N/A N/A,#N/A N/A,1093.529,1463.973,#N/A N/A,105.364,106.534,728.336,504.75,602.41,636.9,#N/A N/A,566.55,64.5957,64.89,98.42,62.8,78.23,73.41,65.29,70.17,#N/A N/A,82.4,92.28,370.98
1990/8/9,97.3318,1095.124,409.65,105.2517,254.6303,1057.247,4214.29,#N/A N/A,#N/A N/A,1093.529,1463.973,#N/A N/A,105.364,106.534,728.336,509.52,602.41,636.9,#N/A N/A,566.55,65.1456,65.77,98.31,63.23,78.49,73.93,65.23,70.49,#N/A N/A,82.45,91.91,372.81
1990/8/10,98.7919,1095.124,409.61,105.2517,254.6303,1057.247,4214.29,#N/A N/A,#N/A N/A,1093.529,1463.973,#N/A N/A,105.364,106.534,728.336,504.01,602.41,636.9,#N/A N/A,566.55,63.7802,64.78,98.31,62.66,77.15,72.63,64.54,69.37,#N/A N/A,81.35,91.34,368.07
1990/8/13,99.437,1095.124,409.9,105.2517,254.6303,1057.247,4214.29,#N/A N/A,#N/A N/A,1093.529,1463.973,#N/A N/A,105.364,106.534,728.336,502.59,602.41,636.9,#N/A N/A,566.55,64.3342,65.56,99.33,62.75,78.42,73.01,65.48,70.26,#N/A N/A,82.52,91.62,371.83
1990/8/14,99.4065,1095.124,410.48,105.2517,254.6303,1057.247,4214.29,#N/A N/A,#N/A N/A,1093.529,1463.973,#N/A N/A,105.364,106.534,728.336,505.05,602.41,636.9,#N/A N/A,566.55,64.6228,66.2,99.25,62.82,78.76,72.83,65.37,70.15,#N/A N/A,82.39,91.8,372.49
1990/8/15,99.4642,1095.124,410.77,105.2517,254.6303,1057.247,4214.29,#N/A N/A,#N/A N/A,1093.529,1463.973,#N/A N/A,105.364,106.534,728.336,505.66,602.41,636.9,#N/A N/A,566.55,64.6156,66.89,98.63,62.93,79.14,72.75,65.4,70.2,#N/A N/A,83.11,92.27,373.25
1990/8/16,100.6366,1095.124,408.49,105.2517,254.6303,1057.247,4214.29,#N/A N/A,#N/A N/A,1093.529,1463.973,#N/A N/A,105.364,106.534,728.336,496.19,602.41,636.9,#N/A N/A,566.55,62.6383,64.93,98.4,61.1,76.74,70.86,64.07,68.98,#N/A N/A,81.03,91,364.9
1990/8/17,101.8905,1095.124,407.83,105.2517,254.6303,1057.247,4214.29,#N/A N/A,#N/A N/A,1093.529,1463.973,#N/A N/A,105.364,106.534,728.336,486.89,602.41,636.9,#N/A N/A,566.55,61.0375,63.73,99.21,59.98,75.84,69.47,62.45,68.14,#N/A N/A,80.18,90.33,359.9
1990/8/20,102.9704,1095.124,408.45,105.2517,254.6303,1057.247,4214.29,#N/A N/A,#N/A N/A,1093.529,1463.973,#N/A N/A,105.364,106.534,728.336,482,602.41,636.9,#N/A N/A,566.55,61.0934,63.72,100.58,59.73,75.74,69.39,62.18,68.36,#N/A N/A,80.62,90.46,360.72
1990/8/21,103.5087,1095.124,408.03,105.2517,254.6303,1057.247,4214.29,#N/A N/A,#N/A N/A,1093.529,1463.973,#N/A N/A,105.364,106.534,728.336,471.04,602.41,636.9,#N/A N/A,566.55,59.7598,62.36,98.63,58.29,74.27,67.8,60.95,67.44,#N/A N/A,78.92,89.18,353.46
1990/8/22,105.5201,1095.124,406.58,105.2517,254.6303,1057.247,4214.29,#N/A N/A,#N/A N/A,1093.529,1463.973,#N/A N/A,105.364,106.534,728.336,465.02,602.41,636.9,#N/A N/A,566.55,58.8668,60.76,98.03,57.35,72.52,66.69,60.25,66.36,#N/A N/A,77.03,88.21,347.64
1990/8/23,108.1312,1095.124,405.43,105.2517,254.6303,1057.247,4214.29,#N/A N/A,#N/A N/A,1093.529,1463.973,#N/A N/A,105.364,106.534,728.336,444.98,602.41,636.9,#N/A N/A,566.55,57.0062,58.68,94.78,55.87,70.52,64.69,59.21,64.41,#N/A N/A,74.34,85.96,337.22
